#DoD Prov Names
PROV2273;Carora;Barquisimeto;Barquisimeto;;;;;;;;;;;
PROV2268;San Felipe;San Felipe;San Felipe;;;;;;;;;;;
PROV2265;Guanare;Guanare;Guanare;;;;;;;;;;;
PROV2274;Barinas;Barinas;Barinas;;;;;;;;;;;
PROV3327;San Fernando;;;;;;;;;;
PROV2262;Purísima Concepción;Purísima Concepción;Purísima Concepción;;;;;;;;;;;
PROV3328;Maipures;;;;;;;;;;
PROV2261;Papunáua;Papunáua;Papunáua;;;;;;;;;;;
PROV2260;Caquetá;Caquetá;Caquetá;;;;;;;;;;;
PROV2264;Caracas;Caracas;Caracas;;;;;;;;;;;
PROV2266;Calabozo;Calabozo;Calabozo;;;;;;;;;;;
PROV3326;Camaguán;;;;;;;;;;
PROV3325;Caicara;;;;;;;;;;
PROV2277;Maracoa;Maracoa;Maracoa;;;;;;;;;;;
PROV2267;Setúbal de Amériga;Cumana;Cumana;;;;;;;;;;;
PROV2240;Pariaguán;;;;;;;;;;
PROV3324;Angostura del Orinoco;;;;;;;;;;
PROV2275;San Francisco;Angostura;Angostura;;;;;;;;;;;
PROV2532;Río Blanco;Río Blanco;Río Blanco;;;;;;;;;;;
PROV2269;Cumaná;Cumaná;Cumaná;;;;;;;;;;;
PROV2245;Maturín;;;;;;;;;;
PROV2276;San Julián del Delta;San Julián del Delta;San Julián del Delta;;;;;;;;;;;
PROV3323;El Palmar;;;;;;;;;;
PROV2243;Pomerón;Pomerón;Pomerón;;;;;;;;;;;
PROV2242;Bártica;Bártica;Bártica;;;;;;;;;;;
PROV2239;Villareal del Esequibo;Essequibo;Essequibo;;;;;;;;;;;
PROV1979;Surama;Surama;Surama;;;;;;;;;;;
PROV2241;Cayena;Cayena;Cayena;;;;;;;;;;;
PROV2246;Oyapoque;Oyapoque;Oyapoque;;;;;;;;;;;
PROV2414;Cabo del Norte;Cabo del Norte;Cabo del Norte;;;;;;;;;;;
PROV2408;Almerín;Almerín;Almerín;;;;;;;;;;;
PROV2415;Guatalíes;Guatalíes;Guatalíes;;;;;;;;;;;
PROV2412;Puerto Jari;Puerto Jari;Puerto Jari;;;;;;;;;;;
PROV2278;Fuertes del Río Negro;Fuertes del Río Negro;Fuertes del Río Negro;;;;;;;;;;;
PROV2401;San Gabriel de Vaupés;Marabitanas;Marabitanas;;;;;;;;;;;
PROV2263;El Encanto;El Encanto;El Encanto;;;;;;;;;;;
PROV2289;Puca Urco;Puca Urco;Puca Urco;;;;;;;;;;;
PROV2259;Puerto Angomayo;Puerto Angomayo;Puerto Angomayo;;;;;;;;;;;
PROV2279;Quito;Quito;Quito;;;;;;;;;;;
PROV2284;Tena;Tena;Tena;;;;;;;;;;;
PROV2281;Esmeraldas;Esmeraldas;Esmeraldas;;;;;;;;;;;
PROV2280;Guayaquil;Guayaquil;Guayaquil;;;;;;;;;;;
PROV2283;Zamora;Zamora;Zamora;;;;;;;;;;;
PROV2288;Yuncos;Yuncos;Yuncos;;;;;;;;;;;
PROV2287;Tumbes;Yurimaguas;Yurimaguas;;;;;;;;;;;
PROV2282;Loja;Loja;Loja;;;;;;;;;;;
PROV2291;Piura;Piura;Piura;;;;;;;;;;;
PROV2286;Iquitos;Iquitos;Iquitos;;;;;;;;;;;
PROV2285;Galapagos;Galapagos;Galapagos;;;;;;;;;;;
PROV2294;Oropesa la Nueva;Moyobamba;Moyobamba;;;;;;;;;;;
PROV2292;Pacatnamó;Pacatnamó;Pacatnamó;;;;;;;;;;;
PROV2290;Chan Chan;Chan Chan;Chan Chan;;;;;;;;;;;
PROV2293;Jauja;Jauja;Jauja;;;;;;;;;;;
PROV2300;Pucallpa;Pucallpa;Pucallpa;;;;;;;;;;;
PROV2298;Paramonga;Paramonga;Paramonga;;;;;;;;;;;
PROV2296;Huancayo;Huancayo;Huancayo;;;;;;;;;;;
PROV2295;Fuerte Chancay;Cañetes;Cañetes;;;;;;;;;;;
PROV2297;Pisco;Pisco;Pisco;;;;;;;;;;;
PROV2308;Huaytará;Ariaka;Ariaka;;;;;;;;;;;
PROV2299;Willkawaman;Willkawaman;Willkawaman;;;;;;;;;;;
PROV2301;Chunchumarka;Chunchumarka;Chunchumarka;;;;;;;;;;;
PROV2302;Qusqu;Qusqu;Qusqu;;;;;;;;;;;
PROV3329;Antawaylla;;;;;;;;;;
PROV2578;Takana;Takana;Takana;;;;;;;;;;;
PROV2304;Ariqipa;Ariqipa;Ariqipa;;;;;;;;;;;
PROV2303;Hullaqa;Hullaqa;Hullaqa;;;;;;;;;;;
PROV2310;Wanqani;Wanqani;Wanqani;;;;;;;;;;;
PROV2319;Chuychupanpa;Chuychupanpa;Chuychupanpa;;;;;;;;;;;
PROV2316;Umasuyu;Umasuyu;Umasuyu;;;;;;;;;;;
PROV2307;Hatunqulla;Sillustani;Sillustani;;;;;;;;;;;
PROV2371;Qillqa;Qillqa;Qillqa;;;;;;;;;;;
PROV2370;Chuqiyapu;Chuqiyapu;Chuqiyapu;;;;;;;;;;;
PROV3330;Chinpacha;;;;;;;;;;;;;
PROV3331;Marubo;Marubo;Marubo;;;;;;;;;;;
PROV2311;Q'uchapanpa;Q'uchapanpa;Q'uchapanpa;;;;;;;;;;
PROV2312;Paria;Paria;Paria;;;;;;;;;;;
PROV2309;Carama;Carama;Carama;;;;;;;;;;;
PROV3332;Antipukara;;;;;;;;;;
PROV2313;Takupaya;Takupaya;Takupaya;;;;;;;;;;;
PROV2314;Putuqsi;Putuqsi;Putuqsi;;;;;;;;;;;
PROV2315;Chokechaka;Chokechaka;Chokechaka;;;;;;;;;;;
PROV2372;Purmamarka;Purmamarka;Purmamarka;;;;;;;;;;;
PROV2369;Humawaqay;Humawaqay;Humawaqay;;;;;;;;;;;
PROV2305;Papusu;Papusu;Papusu;;;;;;;;;;;
PROV2368;Kachiqhuya;Puya;Puya;;;;;;;;;;;
PROV2402;Pasé;Pasé;Pasé;;;;;;;;;;;
PROV2403;Yagua;Yagua;Yagua;;;;;;;;;;;
PROV2407;Mayoruna;Mayoruna;Mayoruna;;;;;;;;;;;
PROV2549;Cayinaguas;Cayinaguas;Cayinaguas;;;;;;;;;;;
PROV2404;Matis;Matis;Matis;;;;;;;;;;;
PROV2321;Yaminawakuna;Yaminanua;Yaminanua;;;;;;;;;;;
PROV2411;Xingu;Xingu;Xingu;;;;;;;;;;;
PROV2405;Tapajo;Tapajo;Tapajo;;;;;;;;;;;
PROV2600;Shipaya;Shipaya;Shipaya;;;;;;;;;;;
PROV2550;Sharanahua;Sharanahua;Sharanahua;;;;;;;;;;;
PROV2320;Ben'i;Kaaguasu;Kaaguasu;;;;;;;;;;;
PROV2417;Iaco;Iaco;Iaco;;;;;;;;;;;
PROV2413;Jouruna;Jouruna;Jouruna;;;;;;;;;;;
PROV2418;Canamari;Canamari;Canamari;;;;;;;;;;;
PROV2317;Ikuiapa;Machiguenga;Machiguenga;;;;;;;;;;;
PROV2318;Ka'ami;Chovoreca;Chovoreca;;;;;;;;;;;
PROV2338;Itatï;Itatí;Itatí;;;;;;;;;;;
PROV2337;Iatirequiqui;Mocoví;Mocoví;;;;;;;;;;;
PROV2377;Nanawa;Nanawa;Nanawa;;;;;;;;;;;
PROV2410;Bethléem;Bethléem;Bethléem;;;;;;;;;;;
PROV2424;Saint Georges;Saint Georges;Saint Georges;;;;;;;;;;;
PROV2425;Plateau St Louis;Plateau St Louis;Plateau St Louis;;;;;;;;;;;
PROV2426;Rives-Brunes;Rives-Brunes;Rives-Brunes;;;;;;;;;;;
PROV2429;Charroux;Charroux;Charroux;;;;;;;;;;;
PROV2431;Port Liberté;Port Liberté;Port Liberté;;;;;;;;;;;
PROV2430;Pradelles;Pradelles;Pradelles;;;;;;;;;;;
PROV2428;Saint-Floret;Saint-Floret;Saint-Floret;;;;;;;;;;;
PROV2432;Le Faou;Le Faou;Le Faou;;;;;;;;;;;
PROV2433;Mont-Peyroux;Mont-Peyroux;Mont-Peyroux;;;;;;;;;;;
PROV2427;Mission Françiscaine;Mission Françiscaine;Mission Françiscaine;;;;;;;;;;;
PROV2434;Locronan;Locronan;Locronan;;;;;;;;;;;
PROV2435;Delta-Joseph;Delta-Joseph;Delta-Joseph;;;;;;;;;;;
PROV2437;Vallée Joseph;Vallée Joseph;Vallée Joseph;;;;;;;;;;;
PROV2436;Port Sucre;Port Sucre;Port Sucre;;;;;;;;;;;
PROV2438;Castel-Royal;Castel-Royal;Castel-Royal;;;;;;;;;;;
PROV2423;Villefranche d'Amazonie;Villefranche d'Amazonie;Villefranche d'Amazonie;;;;;;;;;;;
PROV2422;Monts Indiens;Monts Indiens;Monts Indiens;;;;;;;;;;;
PROV2440;Mont Putois;Mont Putois;Mont Putois;;;;;;;;;;;
PROV2439;Castillon;Castillon;Castillon;;;;;;;;;;;
PROV2416;Bordeaux d'Amérigue;Bordeaux d'Amérigue;Bordeaux d'Amérigue;;;;;;;;;;;
PROV2443;Monts Noirs;Monts Noirs;Monts Noirs;;;;;;;;;;;
PROV2444;Paraquatou;Paraquatou;Paraquatou;;;;;;;;;;;
PROV2421;Vaura;Vaura;Vaura;;;;;;;;;;;
PROV2467;Cocaigne;Cocaigne;Cocaigne;;;;;;;;;;;
PROV3338;Josephopolis;Josephopolis;Josephopolis;;;;;;;;;;;
PROV2449;Victoire;Victoire;Victoire;;;;;;;;;;;
PROV2448;Cap-Lenotre;Cap-Lenotre;Cap-Lenotre;;;;;;;;;;;
PROV2441;Sainte Geneviève;Sainte Geneviève;Sainte Geneviève;;;;;;;;;;;
PROV2442;Cytère;Cytère;Cytère;;;;;;;;;;;
PROV2445;Anzy-le-Duc;Anzy-le-Duc;Anzy-le-Duc;;;;;;;;;;;
PROV2447;Nouvelle Amsterdam;Nouvelle Amsterdam;Nouvelle Amsterdam;;;;;;;;;;;
PROV2446;Libreville;Libreville;Libreville;;;;;;;;;;;
PROV2451;Varennes-les-Amériques;Varennes-les-Amériques;Varennes-les-Amériques;;;;;;;;;;;
PROV2450;Saxi-Bourdon;Saxi-Bourdon;Saxi-Bourdon;;;;;;;;;;;
PROV2452;Parigny-les-Vaux;Parigny-les-Vaux;Parigny-les-Vaux;;;;;;;;;;;
PROV2456;Flavignerot;Flavignerot;Flavignerot;;;;;;;;;;;
PROV2419;Fort-le-Duc;Fort-le-Duc;Fort-le-Duc;;;;;;;;;;;
PROV2342;Rouvray;Rouvray;Rouvray;;;;;;;;;;;
PROV2343;Ormoy;Ormoy;Ormoy;;;;;;;;;;;
PROV2420;Fontenoy;Fontenoy;Fontenoy;;;;;;;;;;;
PROV2453;Villeblevin;Villeblevin;Villeblevin;;;;;;;;;;;
PROV2306;Rouvres-en-Plaine;Rouvres-en-Plaine;Rouvres-en-Plaine;;;;;;;;;;;
PROV2460;Virey-le-Grand;Virey-le-Grand;Virey-le-Grand;;;;;;;;;;;
PROV2457;Isenay;Isenay;Isenay;;;;;;;;;;;
PROV2455;Sainte-Marie-la-Blanche;Sainte-Marie-la-Blanche;Sainte-Marie-la-Blanche;;;;;;;;;;;
PROV2458;Sermoise-sur-Odon;Sermoise-sur-Odon;Sermoise-sur-Odon;;;;;;;;;;;
PROV2341;Massingy;Massingy;Massingy;;;;;;;;;;;
PROV2367;Deliverance;Deliverance;Deliverance;;;;;;;;;;;
PROV2366;Port Endurance;;;;;;;;;;;
PROV2364;Bewcastle;Bewcastle;Bewcastle;;;;;;;;;;;
PROV3341;Cariobourg;;;;;;;;;
PROV3340;Itapoua;;;;;;;;;
PROV2554;Bois-les-Fleuves;Bois-les-Fleuves;Bois-les-Fleuves;;;;;;;;;;;
PROV2462;Dracy-le-Fort;Dracy-le-Fort;Dracy-le-Fort;;;;;;;;;;;
PROV2459;Hauteroche;Hauteroche;Hauteroche;;;;;;;;;;;
PROV2339;Riel-Condé;Riel-Condé;Riel-Condé;;;;;;;;;;;
PROV2461;Domecy;Domecy;Domecy;;;;;;;;;;;
PROV2463;Fort Lothère;Fort Lothère;Fort Lothère;;;;;;;;;;;
PROV2465;Vauclaix;Vauclaix;Vauclaix;;;;;;;;;;;
PROV3339;Grande-Rivière;;;;;;;;;;;;;
PROV2466;Villemanoche;Villemanoche;Villemanoche;;;;;;;;;;;
PROV2346;Vertault;Vertault;Vertault;;;;;;;;;;;
PROV2464;Jouancy;Jouancy;Jouancy;;;;;;;;;;;
PROV2347;Uchon;Uchon;Uchon;;;;;;;;;;;
PROV2344;Charlemagne;Charlemagne;Charlemagne;;;;;;;;;;;
PROV2345;Delta-Odon;Delta-Odon;Delta-Odon;;;;;;;;;;;
PROV2340;Confluence;Confluence;Confluence;;;;;;;;;;;
PROV2358;Bruxelles-sur-Odon;Bruxelles-sur-Odon;Bruxelles-sur-Odon;;;;;;;;;;;
PROV2356;Maboucouya;Maboucouya;Maboucouya;;;;;;;;;;;
PROV2359;Outre-Odon;Outre-Odon;Outre-Odon;;;;;;;;;;;
PROV2357;Saint-Jean-de-Sarandie;Saint-Jean-de-Sarandie;Saint-Jean-de-Sarandie;;;;;;;;;;;
PROV2360;Montaron;Montaron;Montaron;;;;;;;;;;;
PROV2365;Penrith;Penrith;Penrith;;;;;;;;;;;
PROV2362;Bolton;;;;;;;;;;;
PROV3342;Blackpool;;;;;;;;;;
PROV2361;Providence;Providence;Providence;;;;;;;;;;;
PROV3343;Cranston's Creek;;;;;;;;;;
PROV2378;Tenterden;;;;;;;;;;;
PROV2376;Seacoe;;;;;;;;;;;
PROV2386;Salton;;;;;;;;;;;
PROV2379;Thessalonica;;;;;;;;;;;
PROV2380;Ansanoosa;;;;;;;;;;
PROV2363;Fisherton;;;;;;;;;;;
PROV2349;Salem;Salem;Salem;;;;;;;;;;;
PROV2348;Nazareth;;;;;;;;;;;
PROV3345;Bradford;;;;;;;;;;;
PROV3346;Hurst;;;;;;;;;;
PROV2382;Carver;;;;;;;;;;;
PROV3344;Worchester;;;;;;;;;
PROV2381;New Eden;;;;;;;;;;;
PROV2352;Wigan;;;;;;;;;;;
PROV3347;Ararat;;;;;;;;;;
PROV2350;Edwardia;Edwardia;Edwardia;;;;;;;;;;;
PROV2351;Newcastle;;;;;;;;;;;
PROV2353;Harrowgate;;;;;;;;;;;
PROV2384;Jamestown;;;;;;;;;;;
PROV2383;Hartlepool;;;;;;;;;;;
PROV2393;Galatia;;;;;;;;;;;
PROV2387;Anwaku;Ischigualasto;Ischigualasto;;;;;;;;;;;
PROV2355;Liverpool;;;;;;;;;;;
PROV2395;Lowell;;;;;;;;;;;
PROV2390;Lawrence;;;;;;;;;;;
PROV3334;Fort Hedley;;;;;;;;;;
PROV2392;Kurileufü;Kurileufü;Kurileufü;;;;;;;;;;;
PROV2394;Ñorkinko;Fenton;Fenton;;;;;;;;;;;
PROV2396;Telsen;Telsen;Telsen;;;;;;;;;;;
PROV2397;Cushamen;Cushamen;Cushamen;;;;;;;;;;;
PROV2398;Tamel Aike;Barren;Barren;;;;;;;;;;;
PROV2399;Güer Aike;Skitby;Skitby;;;;;;;;;;;
PROV2373;Kilmemarka;Kilmemarka;Kilmemarka;;;;;;;;;;;
PROV2374;Shinkillaqta;Shinkillaqta;Shinkillaqta;;;;;;;;;;;
PROV2375;Vilchirina;Vilchirina;Vilchirina;;;;;;;;;;;
PROV2322;Qhupayapu;Copiapo;Copiapo;;;;;;;;;;;
PROV2385;Urinpukara;Urinpukara;Urinpukara;;;;;;;;;;;
PROV2388;Kallanqasta;Calingasta;Calingasta;;;;;;;;;;;
PROV2323;Qulqitanpu;Sunipacha;Sunipacha;;;;;;;;;;;
PROV2326;Quilluta;Quilluta;Quilluta;;;;;;;;;;;
PROV3333;Reed;;;;;;;;;
PROV2389;Kuchichay;Kuchichay;Kuchichay;;;;;;;;;;;
PROV2324;Chachanqo;Mapucho;Mapucho;;;;;;;;;;;
PROV2325;Mataquetha;Quchapata;Quchapata;;;;;;;;;;;
PROV2327;Champamayu;Llallimarka;Llallimarka;;;;;;;;;;;
PROV2331;Wayrapanpa;Kofkekura;Kofkekura;;;;;;;;;;;
PROV2330;Raggå;Raggå;Kutamapanpa;;;;;;;;;;;
PROV2328;Melipewlko;Melipewlko;Melipewlko;;;;;;;;;;;
PROV2391;Newenken;Newenken;Ireleth;;;;;;;;;;;
PROV3335;Repükura;;;;;;;;;;
PROV2329;Forowe;Forowe;Forowe;;;;;;;;;;;
PROV3336;Kaleufü;;;;;;;;;;
PROV2332;Chawrakawiñ;Chawarakawañi;Lladquihue;;;;;;;;;;;
PROV3337;Llanquynwe;;;;;;;;;;
PROV2333;Puyuhuapi;Watapacha;Watapacha;;;;;;;;;;;
PROV2399;Güer Aike;Skitby;Skitby;;;;;;;;;;;
PROV2335;Karukinka;Manallapa;Manallapa;;;;;;;;;;;
PROV2400;Ushwaia;Land's End;Land's End;;;;;;;;;;;
PROV2354;Whitehaven;;;;;;;;;;;
PROV2993;South Araucanian Coast;Côte chilienne méridionale;Südchilenische Küste;;;;;;;;;;;
